STATISTIC,Statistic Label,TLIST(A1),Graduation Year,C03143V03795,Fields of Education and Training,C03433V04141,Years since Graduation,C03544V04280,Graduate Outcomes,C03919V04671,Gender,UNIT,VALUE
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,4,4,4,Neither Employment nor Education,20,Female,Number,5
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,4,4,4,Neither Employment nor Education,-,All genders,Number,10
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,4,4,5,Not Captured,10,Male,Number,40
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,4,4,5,Not Captured,20,Female,Number,40
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,4,4,5,Not Captured,-,All genders,Number,85
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,4,4,-,All Graduate Outcomes,10,Male,Number,250
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,4,4,-,All Graduate Outcomes,20,Female,Number,310
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,4,4,-,All Graduate Outcomes,-,All genders,Number,560
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,5,5,1,Employment only,10,Male,Number,155
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,5,5,1,Employment only,20,Female,Number,185
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,5,5,1,Employment only,-,All genders,Number,335
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,5,5,2,Employment and Education,10,Male,Number,50
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,5,5,2,Employment and Education,20,Female,Number,75
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,5,5,2,Employment and Education,-,All genders,Number,125
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,5,5,3,Education only,10,Male,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,5,5,3,Education only,20,Female,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,5,5,3,Education only,-,All genders,Number,5
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,5,5,4,Neither Employment nor Education,10,Male,Number,5
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,5,5,4,Neither Employment nor Education,20,Female,Number,5
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,5,5,4,Neither Employment nor Education,-,All genders,Number,10
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,5,5,5,Not Captured,10,Male,Number,40
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,5,5,5,Not Captured,20,Female,Number,45
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,5,5,5,Not Captured,-,All genders,Number,85
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,5,5,-,All Graduate Outcomes,10,Male,Number,250
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,5,5,-,All Graduate Outcomes,20,Female,Number,310
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,5,5,-,All Graduate Outcomes,-,All genders,Number,560
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,6,6,1,Employment only,10,Male,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,6,6,1,Employment only,20,Female,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,6,6,1,Employment only,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,6,6,2,Employment and Education,10,Male,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,6,6,2,Employment and Education,20,Female,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,6,6,2,Employment and Education,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,6,6,3,Education only,10,Male,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,6,6,3,Education only,20,Female,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,6,6,3,Education only,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,6,6,4,Neither Employment nor Education,10,Male,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,6,6,4,Neither Employment nor Education,20,Female,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,6,6,4,Neither Employment nor Education,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,6,6,5,Not Captured,10,Male,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,6,6,5,Not Captured,20,Female,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,6,6,5,Not Captured,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,6,6,-,All Graduate Outcomes,10,Male,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,6,6,-,All Graduate Outcomes,20,Female,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,6,6,-,All Graduate Outcomes,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,7,7,1,Employment only,10,Male,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,7,7,1,Employment only,20,Female,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,7,7,1,Employment only,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,7,7,2,Employment and Education,10,Male,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,7,7,2,Employment and Education,20,Female,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,7,7,2,Employment and Education,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,7,7,3,Education only,10,Male,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,7,7,3,Education only,20,Female,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,7,7,3,Education only,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,7,7,4,Neither Employment nor Education,10,Male,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,7,7,4,Neither Employment nor Education,20,Female,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,7,7,4,Neither Employment nor Education,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,7,7,5,Not Captured,10,Male,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,7,7,5,Not Captured,20,Female,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,7,7,5,Not Captured,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,7,7,-,All Graduate Outcomes,10,Male,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,7,7,-,All Graduate Outcomes,20,Female,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,7,7,-,All Graduate Outcomes,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,8,8,1,Employment only,10,Male,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,8,8,1,Employment only,20,Female,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,8,8,1,Employment only,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,8,8,2,Employment and Education,10,Male,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,8,8,2,Employment and Education,20,Female,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,8,8,2,Employment and Education,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,8,8,3,Education only,10,Male,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,8,8,3,Education only,20,Female,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,8,8,3,Education only,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,8,8,4,Neither Employment nor Education,10,Male,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,8,8,4,Neither Employment nor Education,20,Female,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,8,8,4,Neither Employment nor Education,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,8,8,5,Not Captured,10,Male,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,8,8,5,Not Captured,20,Female,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,8,8,5,Not Captured,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,8,8,-,All Graduate Outcomes,10,Male,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,8,8,-,All Graduate Outcomes,20,Female,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,8,8,-,All Graduate Outcomes,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,9,9,1,Employment only,10,Male,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,9,9,1,Employment only,20,Female,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,9,9,1,Employment only,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,9,9,2,Employment and Education,10,Male,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,9,9,2,Employment and Education,20,Female,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,9,9,2,Employment and Education,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,9,9,3,Education only,10,Male,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,9,9,3,Education only,20,Female,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,9,9,3,Education only,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,9,9,4,Neither Employment nor Education,10,Male,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,9,9,4,Neither Employment nor Education,20,Female,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,9,9,4,Neither Employment nor Education,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,9,9,5,Not Captured,10,Male,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,9,9,5,Not Captured,20,Female,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,9,9,5,Not Captured,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,9,9,-,All Graduate Outcomes,10,Male,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,9,9,-,All Graduate Outcomes,20,Female,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,9,9,-,All Graduate Outcomes,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,10,10,1,Employment only,10,Male,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,10,10,1,Employment only,20,Female,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,10,10,1,Employment only,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,10,10,2,Employment and Education,10,Male,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,10,10,2,Employment and Education,20,Female,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,10,10,2,Employment and Education,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,10,10,3,Education only,10,Male,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,10,10,3,Education only,20,Female,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,10,10,3,Education only,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,10,10,4,Neither Employment nor Education,10,Male,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,10,10,4,Neither Employment nor Education,20,Female,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,10,10,4,Neither Employment nor Education,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,10,10,5,Not Captured,10,Male,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,10,10,5,Not Captured,20,Female,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,10,10,5,Not Captured,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,10,10,-,All Graduate Outcomes,10,Male,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,10,10,-,All Graduate Outcomes,20,Female,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,10,10,-,All Graduate Outcomes,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,11,11,1,Employment only,10,Male,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,11,11,1,Employment only,20,Female,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,11,11,1,Employment only,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,11,11,2,Employment and Education,10,Male,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,11,11,2,Employment and Education,20,Female,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,11,11,2,Employment and Education,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,11,11,3,Education only,10,Male,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,11,11,3,Education only,20,Female,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,11,11,3,Education only,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,11,11,4,Neither Employment nor Education,10,Male,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,11,11,4,Neither Employment nor Education,20,Female,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,11,11,4,Neither Employment nor Education,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,11,11,5,Not Captured,10,Male,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,11,11,5,Not Captured,20,Female,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,11,11,5,Not Captured,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,11,11,-,All Graduate Outcomes,10,Male,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,11,11,-,All Graduate Outcomes,20,Female,Number,0
HGO03C01,Number of Health Graduates,2016,2016,912,Medicine,11,11,-,All Graduate Outcomes,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2016,2016,913,Nursing and midwifery,1,1,1,Employment only,10,Male,Number,95
HGO03C01,Number of Health Graduates,2016,2016,913,Nursing and midwifery,1,1,1,Employment only,20,Female,Number,975
HGO03C01,Number of Health Graduates,2016,2016,913,Nursing and midwifery,1,1,1,Employment only,-,All genders,Number,1070
HGO03C01,Number of Health Graduates,2016,2016,913,Nursing and midwifery,1,1,2,Employment and Education,10,Male,Number,5
HGO03C01,Number of Health Graduates,2016,2016,913,Nursing and midwifery,1,1,2,Employment and Education,20,Female,Number,110
HGO03C01,Number of Health Graduates,2016,2016,913,Nursing and midwifery,1,1,2,Employment and Education,-,All genders,Number,120
HGO03C01,Number of Health Graduates,2016,2016,913,Nursing and midwifery,1,1,3,Education only,10,Male,Number,0
HGO03C01,Number of Health Graduates,2016,2016,913,Nursing and midwifery,1,1,3,Education only,20,Female,Number,0
HGO03C01,Number of Health Graduates,2016,2016,913,Nursing and midwifery,1,1,3,Education only,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2016,2016,913,Nursing and midwifery,1,1,4,Neither Employment nor Education,10,Male,Number,5
HGO03C01,Number of Health Graduates,2016,2016,913,Nursing and midwifery,1,1,4,Neither Employment nor Education,20,Female,Number,65
HGO03C01,Number of Health Graduates,2016,2016,913,Nursing and midwifery,1,1,4,Neither Employment nor Education,-,All genders,Number,70
HGO03C01,Number of Health Graduates,2016,2016,913,Nursing and midwifery,1,1,5,Not Captured,10,Male,Number,5
HGO03C01,Number of Health Graduates,2016,2016,913,Nursing and midwifery,1,1,5,Not Captured,20,Female,Number,30
HGO03C01,Number of Health Graduates,2016,2016,913,Nursing and midwifery,1,1,5,Not Captured,-,All genders,Number,35
HGO03C01,Number of Health Graduates,2016,2016,913,Nursing and midwifery,1,1,-,All Graduate Outcomes,10,Male,Number,110
HGO03C01,Number of Health Graduates,2016,2016,913,Nursing and midwifery,1,1,-,All Graduate Outcomes,20,Female,Number,1180
HGO03C01,Number of Health Graduates,2016,2016,913,Nursing and midwifery,1,1,-,All Graduate Outcomes,-,All genders,Number,1290
HGO03C01,Number of Health Graduates,2016,2016,913,Nursing and midwifery,2,2,1,Employment only,10,Male,Number,70
HGO03C01,Number of Health Graduates,2016,2016,913,Nursing and midwifery,2,2,1,Employment only,20,Female,Number,750
